Record_ID,Customer_ID,Employee_ID,Order_ID,Transaction_Date,Region,City,Department,Category,Product,Sales,Profit,Quantity,Unit_Price,Discount_Percent,Cost,Salary,Experience_Years,Age,Rating,Gender,Status,Payment_Method,Customer_Type,Priority,Channel,Education,Contract_Type,Feedback,Country,Zone,Manager,Supplier,Brand,Segment,Risk_Level,Delivery_Status,Membership,Source,Metric_01,Metric_02,Metric_03,Metric_04,Metric_05,Metric_06,Metric_07,Metric_08,Metric_09,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15,Metric_16,Metric_17,Metric_18,Metric_19,Metric_20
478,CUST1478,EMP178,ORD5478,2025-07-09,West,Bhopal,HR,Grocery,Watch,67328.41,4330.07,24,30976.73,24.19,17492.45,69150.43,17.1,42,4.5,Female,Returned,Debit Card,Premium,Critical,Mobile App,Master,Contract,Good,India,Zone A,Manager_18,Supplier_13,Brand E,Corporate,Low,Delivered,Platinum,Social Media,682.74,659.92,63.83,764.4,8.55,684.43,149.6,37.35,251.37,611.35,753.62,354.22,165.15,306.1,895.15,155.09,342.61,832.76,743.5,951.54
128,CUST1128,EMP148,ORD5128,2025-07-09,West,Kolkata,Marketing,Furniture,Skincare,58137.0,-4015.71,17,16677.06,26.95,2425.43,56165.29,18.2,21,3.5,Female,Completed,Debit Card,New,Critical,Online,Diploma,Permanent,Excellent,India,Zone D,Manager_8,Supplier_8,Brand E,Consumer,Medium,Delayed,Gold,Direct,623.51,78.68,427.69,469.01,25.98,329.06,534.66,415.79,109.6,26.28,509.77,518.65,547.12,779.92,708.2,926.13,201.82,640.69,706.97,726.2
296,CUST1296,EMP156,ORD5296,2025-07-09,Central,Mumbai,IT,Furniture,Table,30960.67,13164.48,69,48116.85,33.49,39374.28,65858.37,14.9,50,4.2,Female,Returned,Cash,Premium,Critical,Mobile App,PhD,Part-time,Good,India,Zone B,Manager_16,Supplier_11,Brand D,Consumer,High,Delayed,Silver,Social Media,351.83,456.98,148.3,977.15,926.01,268.9,134.0,589.06,689.28,605.95,740.52,879.99,550.34,967.06,421.97,76.22,598.05,531.07,172.53,465.52
393,CUST1393,EMP173,ORD5393,2025-07-09,West,Jaipur,Sales,Clothing,Shoes,38819.45,20794.72,56,583.38,24.74,7987.74,89992.09,16.9,19,2.2,Female,Cancelled,Cash,Premium,Medium,Store,Master,Part-time,Average,India,Zone A,Manager_13,Supplier_3,Brand D,Small Business,Low,Cancelled,Gold,Advertisement,273.99,824.95,633.79,127.2,653.57,557.7,76.09,111.97,591.06,967.25,59.67,458.63,654.58,818.24,551.4,771.38,717.27,178.29,799.68,103.67
480,CUST1480,EMP180,ORD5480,2025-07-10,Central,Bengaluru,Marketing,Clothing,Watch,99025.78,2311.88,44,25085.48,34.54,19646.58,53617.64,1.6,43,3.6,Male,Returned,UPI,Premium,Critical,Store,PhD,Contract,Average,India,Zone A,Manager_20,Supplier_15,Brand A,Small Business,Medium,Delivered,Gold,Referral,663.46,167.37,231.14,292.18,87.43,92.86,291.3,854.42,616.84,7.7,878.62,941.29,223.91,497.99,126.53,690.23,272.25,175.94,831.55,983.76
264,CUST1264,EMP124,ORD5264,2025-07-10,North,Mumbai,Operations,Clothing,Chair,92961.11,13165.14,96,28865.97,14.06,28843.16,36688.77,12.7,50,2.4,Male,Pending,Cash,Regular,Medium,Mobile App,Bachelor,Contract,Good,India,Zone D,Manager_4,Supplier_9,Brand A,Consumer,High,Delayed,Gold,Advertisement,38.0,294.35,757.48,373.26,319.38,185.57,326.76,305.11,575.37,618.15,425.53,682.45,276.38,966.01,522.24,695.89,870.66,367.13,49.28,81.39
390,CUST1390,EMP170,ORD5390,2025-07-11,West,Bengaluru,HR,Beauty,Rice,99946.89,5008.2,80,46353.13,26.09,33672.57,158328.78,12.5,42,2.6,Other,Pending,Debit Card,New,Critical,Store,Bachelor,Contract,Poor,India,Zone D,Manager_10,Supplier_15,Brand D,Consumer,High,Delivered,Platinum,Direct,344.5,696.26,536.43,965.9,84.11,940.35,228.32,568.73,385.86,828.11,62.07,265.98,170.73,427.28,997.15,486.21,654.86,3.17,819.29,465.34
244,CUST1244,EMP104,ORD5244,2025-07-11,West,Delhi,Finance,Electronics,Laptop,89498.03,13750.88,35,10991.17,27.14,33851.3,171150.21,2.8,36,4.2,Female,Pending,Cash,Regular,Critical,Store,Bachelor,Part-time,Good,India,Zone A,Manager_4,Supplier_4,Brand E,Small Business,Low,Delayed,Basic,Website,13.66,735.98,179.53,361.48,880.58,678.07,247.47,395.29,302.19,565.23,831.55,61.41,713.89,839.17,296.52,448.74,458.8,138.6,562.52,489.45
21,CUST1021,EMP121,ORD5021,2025-07-11,North,Jaipur,Finance,Electronics,Table,27521.09,409.24,79,45174.57,28.06,67568.15,93533.03,18.9,49,2.4,Male,Pending,Net Banking,Premium,Low,Online,Bachelor,Contract,Good,India,Zone A,Manager_1,Supplier_6,Brand C,Corporate,High,Cancelled,Platinum,Advertisement,162.63,562.28,338.48,520.62,980.32,858.65,337.76,724.71,25.55,259.92,40.15,33.2,129.89,765.61,708.98,444.06,737.61,845.39,717.28,359.26
443,CUST1443,EMP143,ORD5443,2025-07-13,North,Mumbai,Finance,Clothing,Table,76349.75,1953.51,64,29283.45,22.95,51816.76,66268.7,2.4,46,2.9,Male,Completed,Debit Card,New,Medium,Store,Master,Permanent,Good,India,Zone A,Manager_3,Supplier_8,Brand C,Consumer,High,Delayed,Gold,Advertisement,211.57,207.89,724.63,869.46,428.13,861.83,765.19,291.4,983.02,993.91,393.18,996.56,627.76,782.73,844.06,796.04,856.69,380.77,149.01,896.08
225,CUST1225,EMP165,ORD5225,2025-07-14,West,Delhi,Sales,Beauty,Watch,6245.23,13477.36,2,39196.65,23.71,49652.05,30832.53,4.7,42,3.6,Male,Cancelled,Debit Card,Regular,High,Mobile App,Bachelor,Part-time,Good,India,Zone B,Manager_5,Supplier_15,Brand C,Consumer,High,In Transit,Basic,Social Media,607.97,810.67,4.28,449.69,60.55,408.99,273.7,96.08,640.89,76.1,698.9,174.06,882.89,481.13,50.97,132.55,178.02,351.14,615.27,158.31
380,CUST1380,EMP160,ORD5380,2025-07-15,South,Delhi,Marketing,Clothing,Shoes,25796.02,18603.09,40,16847.6,7.79,38167.22,59145.53,20.0,24,1.2,Other,Pending,Net Banking,Regular,Critical,Mobile App,PhD,Part-time,Average,India,Zone A,Manager_20,Supplier_5,Brand B,Small Business,Medium,Delivered,Basic,Advertisement,988.39,791.57,549.28,628.86,217.25,629.57,697.63,199.82,813.05,969.24,243.5,392.13,371.9,736.39,802.53,497.25,518.4,615.82,329.9,265.7
308,CUST1308,EMP168,ORD5308,2025-07-15,Central,Delhi,Marketing,Beauty,Watch,48086.86,15873.92,25,11082.42,35.34,65313.67,101246.38,14.8,32,1.7,Male,Completed,Net Banking,Regular,Low,Store,Diploma,Part-time,Poor,India,Zone A,Manager_8,Supplier_8,Brand D,Consumer,High,Delivered,Basic,Website,75.27,560.27,426.9,464.54,701.5,613.49,865.84,401.75,860.02,314.17,30.73,900.41,368.07,926.06,206.16,539.3,239.84,842.02,302.17,544.78
169,CUST1169,EMP109,ORD5169,2025-07-17,North,Indore,HR,Clothing,Shoes,15132.65,3143.16,62,45247.84,39.01,17028.01,39231.5,0.4,54,3.1,Male,Returned,Debit Card,Premium,Critical,Mobile App,Diploma,Contract,Good,India,Zone C,Manager_9,Supplier_4,Brand C,Consumer,Low,Cancelled,Silver,Website,625.59,915.08,169.66,133.23,800.62,42.47,469.89,398.26,247.88,542.95,642.82,368.9,467.78,700.39,766.41,490.09,507.21,224.73,791.28,625.64
94,CUST1094,EMP114,ORD5094,2025-07-20,North,Mumbai,Finance,Furniture,Shoes,88859.89,6589.7,2,6257.7,32.49,33456.29,179272.78,6.6,40,3.5,Other,Pending,UPI,Regular,Critical,Store,Bachelor,Contract,Good,India,Zone D,Manager_14,Supplier_4,Brand C,Small Business,High,Delivered,Gold,Direct,428.75,665.4,980.54,551.75,388.37,885.28,257.86,765.85,472.66,592.11,438.41,505.54,342.08,548.22,726.18,804.29,961.21,645.67,947.09,884.72
172,CUST1172,EMP112,ORD5172,2025-07-20,North,Bhopal,Operations,Beauty,Shoes,83630.28,24986.32,38,8941.91,38.66,49798.97,139553.59,8.6,51,2.7,Female,Completed,Cash,Regular,High,Online,Diploma,Permanent,Good,India,Zone A,Manager_12,Supplier_7,Brand B,Consumer,Low,Delayed,Basic,Direct,74.33,216.49,227.19,295.38,186.91,779.34,244.94,110.74,756.78,374.34,568.6,321.02,825.44,761.01,923.85,86.48,84.21,452.17,329.65,133.26
61,CUST1061,EMP161,ORD5061,2025-07-21,North,Bengaluru,Operations,Grocery,Shirt,45334.4,17907.37,57,2770.37,10.15,16266.47,53691.69,11.7,54,3.2,Other,Returned,Debit Card,Premium,Low,Online,PhD,Permanent,Excellent,India,Zone B,Manager_1,Supplier_1,Brand E,Consumer,Low,Cancelled,Gold,Referral,622.59,330.31,323.19,333.84,895.67,862.25,162.85,69.51,511.52,377.99,937.34,388.46,733.83,433.34,704.26,340.89,869.0,52.03,909.68,964.86
163,CUST1163,EMP103,ORD5163,2025-07-22,South,Indore,Marketing,Electronics,Watch,10380.57,7478.32,2,17137.12,30.82,51326.86,146896.96,3.3,23,4.1,Other,Returned,Credit Card,Premium,High,Mobile App,PhD,Contract,Average,India,Zone A,Manager_3,Supplier_13,Brand E,Corporate,Low,Delayed,Platinum,Referral,875.33,344.89,625.4,780.72,632.4,335.29,522.99,575.58,176.07,981.77,236.66,787.6,845.96,702.11,644.48,193.04,493.33,609.41,19.53,609.62
491,CUST1491,EMP111,ORD5491,2025-07-22,North,Mumbai,Sales,Clothing,Shirt,84795.85,17607.84,56,24662.39,0.76,9665.48,157029.5,1.1,46,3.3,Female,Returned,Debit Card,Regular,Critical,Online,Diploma,Permanent,Good,India,Zone C,Manager_11,Supplier_11,Brand B,Consumer,Medium,Delivered,Basic,Social Media,268.8,847.79,470.43,838.15,789.14,205.09,195.78,221.27,453.84,355.83,763.42,20.98,589.44,480.53,712.91,62.22,709.26,711.24,528.66,445.75
341,CUST1341,EMP121,ORD5341,2025-07-23,East,Delhi,Marketing,Furniture,Rice,91720.77,17182.25,47,10838.7,3.65,16891.34,44022.65,1.0,30,4.8,Male,Returned,Cash,New,Critical,Online,Diploma,Contract,Excellent,India,Zone A,Manager_1,Supplier_11,Brand E,Small Business,Low,In Transit,Silver,Website,535.07,54.41,293.48,234.54,827.15,537.21,757.85,384.16,235.9,473.35,334.83,415.56,463.4,133.67,463.24,579.13,333.32,742.63,537.96,195.71
52,CUST1052,EMP152,ORD5052,2025-07-25,North,Bhopal,Sales,Beauty,Watch,81759.88,24011.58,18,49427.23,39.66,61004.94,45500.99,6.7,31,1.6,Female,Cancelled,Debit Card,Premium,Critical,Mobile App,PhD,Permanent,Average,India,Zone B,Manager_12,Supplier_7,Brand C,Corporate,Medium,Cancelled,Platinum,Direct,548.12,295.94,60.77,657.78,769.23,985.44,384.86,828.13,667.55,224.48,827.28,464.72,539.09,374.0,411.92,852.5,163.71,979.67,926.41,260.79
106,CUST1106,EMP126,ORD5106,2025-07-26,South,Kolkata,HR,Beauty,Chair,82091.26,-554.66,8,45756.8,3.51,42879.4,19421.91,8.6,52,2.9,Female,Cancelled,Credit Card,Premium,Low,Mobile App,PhD,Contract,Good,India,Zone C,Manager_6,Supplier_1,Brand D,Small Business,Low,In Transit,Gold,Social Media,174.55,425.31,414.28,257.34,965.39,956.26,192.75,463.82,993.37,719.69,707.55,932.62,329.83,232.59,419.5,220.25,599.07,969.0,124.2,123.25
201,CUST1201,EMP141,ORD5201,2025-07-27,South,Indore,Sales,Clothing,Shoes,58506.95,-1339.09,28,29221.89,16.6,37472.8,123434.98,5.4,25,3.9,Male,Returned,UPI,New,Low,Mobile App,PhD,Contract,Excellent,India,Zone B,Manager_1,Supplier_6,Brand A,Consumer,Medium,Delivered,Silver,Direct,820.06,278.71,436.45,133.56,542.04,697.8,8.49,352.77,998.17,47.61,902.12,368.91,519.84,403.89,380.11,370.83,701.87,631.58,73.65,861.48
490,CUST1490,EMP110,ORD5490,2025-08-01,Central,Mumbai,IT,Grocery,Rice,89659.47,7355.94,53,23600.41,32.64,56377.67,169040.4,6.8,26,1.2,Other,Cancelled,Debit Card,New,Medium,Online,PhD,Contract,Poor,India,Zone B,Manager_10,Supplier_10,Brand D,Small Business,High,Delayed,Silver,Social Media,411.23,38.97,365.41,618.6,63.08,76.91,844.79,264.93,430.39,449.09,65.78,903.21,986.1,921.87,570.57,130.46,944.4,547.67,94.32,860.21
9,CUST1009,EMP109,ORD5009,2025-08-03,West,Indore,Finance,Clothing,Phone,16900.06,1907.53,49,26185.73,15.12,65225.69,63578.8,5.1,47,3.4,Other,Pending,Credit Card,New,High,Mobile App,Diploma,Part-time,Excellent,India,Zone B,Manager_9,Supplier_9,Brand E,Corporate,Medium,Cancelled,Silver,Website,230.94,434.42,213.46,220.13,47.81,538.34,907.29,686.42,928.13,257.8,162.86,178.69,940.96,85.17,68.0,538.67,354.8,808.4,696.67,201.26
431,CUST1431,EMP131,ORD5431,2025-08-03,South,Jaipur,IT,Beauty,Shoes,83907.4,11601.41,32,27682.84,36.48,43027.91,106594.75,6.5,39,1.7,Female,Completed,Credit Card,Premium,Critical,Online,Master,Contract,Excellent,India,Zone A,Manager_11,Supplier_11,Brand B,Consumer,High,Delivered,Silver,Advertisement,661.92,149.64,679.41,161.16,945.08,579.41,3.38,365.64,746.97,744.97,256.7,341.41,767.61,563.67,786.36,859.04,62.98,997.07,585.76,295.61
455,CUST1455,EMP155,ORD5455,2025-08-05,West,Delhi,Marketing,Furniture,Table,33543.89,-4602.47,96,39546.97,12.64,18629.18,61020.33,19.3,43,3.7,Other,Returned,Debit Card,Premium,Medium,Mobile App,PhD,Permanent,Good,India,Zone D,Manager_15,Supplier_5,Brand B,Consumer,High,Delayed,Basic,Direct,355.45,178.71,845.98,257.11,769.6,414.69,451.27,925.33,254.36,297.09,992.86,298.49,320.0,792.98,63.8,545.78,511.79,896.69,773.52,115.85
70,CUST1070,EMP170,ORD5070,2025-08-05,Central,Indore,Operations,Grocery,Shirt,30024.4,19242.38,77,47238.82,36.11,16570.04,19709.28,2.5,47,3.5,Other,Pending,Debit Card,New,Low,Online,Diploma,Part-time,Excellent,India,Zone C,Manager_10,Supplier_10,Brand C,Small Business,Low,In Transit,Gold,Referral,532.16,219.75,93.26,616.71,258.51,13.6,990.47,614.06,892.43,39.32,954.14,700.03,723.83,881.89,123.19,645.69,849.71,857.93,141.08,87.35
398,CUST1398,EMP178,ORD5398,2025-08-05,West,Bengaluru,Marketing,Electronics,Headphones,77192.67,14138.63,88,15753.95,39.76,7518.18,88021.43,13.4,44,3.1,Male,Completed,Credit Card,New,Critical,Store,Diploma,Contract,Poor,India,Zone D,Manager_18,Supplier_8,Brand A,Corporate,High,In Transit,Platinum,Referral,614.48,287.35,305.76,805.76,226.55,254.79,993.39,113.46,628.68,681.78,584.04,879.25,363.38,620.23,824.93,196.03,323.55,450.89,552.41,11.24
342,CUST1342,EMP122,ORD5342,2025-08-06,West,Bhopal,Finance,Furniture,Rice,72205.19,1440.04,81,44229.32,11.44,31119.62,46029.87,9.4,18,4.4,Other,Completed,UPI,Regular,Medium,Online,PhD,Part-time,Good,India,Zone D,Manager_2,Supplier_12,Brand E,Consumer,Low,In Transit,Basic,Website,797.49,656.66,211.47,192.75,817.13,439.82,641.2,909.48,51.64,681.91,565.63,117.76,831.05,771.82,146.87,983.49,440.13,505.83,247.56,367.91
102,CUST1102,EMP122,ORD5102,2025-08-06,South,Mumbai,Finance,Furniture,Shirt,74227.63,20194.48,79,10853.49,3.24,64561.22,177700.19,9.9,54,2.0,Male,Pending,Credit Card,Premium,Critical,Online,PhD,Permanent,Excellent,India,Zone D,Manager_2,Supplier_12,Brand E,Consumer,Medium,Delayed,Gold,Website,210.68,792.84,959.01,46.35,265.47,394.17,867.35,465.17,207.89,872.57,291.48,669.75,208.05,821.92,12.1,681.15,341.99,606.68,196.41,600.35
249,CUST1249,EMP109,ORD5249,2025-08-08,East,Bengaluru,Sales,Clothing,Laptop,80755.64,4385.89,35,44897.4,24.13,1105.25,162251.43,14.5,42,2.9,Male,Cancelled,Credit Card,New,Medium,Online,Master,Permanent,Good,India,Zone C,Manager_9,Supplier_9,Brand D,Small Business,Medium,Delayed,Platinum,Direct,628.18,603.29,593.11,249.68,92.58,789.0,529.19,109.62,601.67,145.65,634.04,448.09,731.74,943.38,455.37,75.59,945.74,538.1,77.95,341.67
154,CUST1154,EMP174,ORD5154,2025-08-08,South,Bhopal,Marketing,Electronics,Chair,58232.04,1107.35,94,27096.04,6.16,39996.23,77835.37,10.3,34,2.8,Female,Completed,UPI,Regular,Low,Online,Bachelor,Part-time,Average,India,Zone A,Manager_14,Supplier_4,Brand A,Consumer,Medium,Delivered,Platinum,Social Media,331.39,724.79,609.98,226.77,964.15,985.03,29.04,514.98,73.99,523.91,546.09,661.48,202.67,749.62,66.57,368.26,293.41,680.62,636.44,607.48
470,CUST1470,EMP170,ORD5470,2025-08-08,North,Delhi,Sales,Furniture,Rice,21105.94,7426.03,92,17655.07,33.26,40829.76,102919.8,16.0,23,4.0,Female,Completed,Net Banking,Regular,High,Store,Master,Permanent,Poor,India,Zone D,Manager_10,Supplier_5,Brand A,Corporate,High,Delayed,Silver,Website,500.76,552.98,733.2,654.58,298.14,579.22,13.4,314.09,526.5,743.78,221.0,481.46,961.47,629.81,901.64,730.85,295.13,761.63,83.64,922.48
336,CUST1336,EMP116,ORD5336,2025-08-08,South,Jaipur,Finance,Beauty,Shirt,23848.02,11259.7,65,21745.15,2.36,24064.44,101260.78,3.0,38,3.2,Other,Returned,Net Banking,New,Critical,Store,Bachelor,Contract,Poor,India,Zone D,Manager_16,Supplier_6,Brand A,Consumer,Medium,Delayed,Platinum,Advertisement,209.42,175.62,580.76,730.08,425.36,105.58,799.23,95.66,690.51,794.66,819.88,126.62,119.89,168.61,953.28,970.99,808.01,403.31,185.15,103.28
353,CUST1353,EMP133,ORD5353,2025-08-11,Central,Pune,Operations,Clothing,Watch,71646.35,8151.55,12,6706.99,1.66,35190.37,19101.04,8.6,42,1.6,Female,Cancelled,UPI,Premium,Low,Mobile App,Master,Permanent,Good,India,Zone A,Manager_13,Supplier_8,Brand D,Corporate,Medium,Delivered,Basic,Website,371.42,545.7,958.7,490.11,209.43,353.15,297.96,181.08,782.19,215.45,177.22,311.38,787.83,787.71,882.05,371.54,113.23,235.45,698.95,978.16
428,CUST1428,EMP128,ORD5428,2025-08-11,South,Bhopal,Finance,Grocery,Phone,68960.42,-4761.07,50,36403.71,5.22,12571.29,101961.31,2.5,20,2.3,Female,Completed,Debit Card,Regular,Critical,Store,Bachelor,Part-time,Average,India,Zone A,Manager_8,Supplier_8,Brand E,Small Business,Medium,Cancelled,Basic,Direct,659.73,854.0,832.86,128.14,324.58,224.17,705.91,576.46,1.43,906.27,732.37,860.79,612.99,941.54,845.96,990.72,981.24,38.09,191.04,416.87
155,CUST1155,EMP175,ORD5155,2025-08-13,West,Bengaluru,Operations,Clothing,Skincare,56189.0,-4697.28,76,49243.8,39.08,33561.47,125526.32,2.1,49,3.2,Male,Cancelled,Credit Card,New,Medium,Mobile App,PhD,Part-time,Excellent,India,Zone A,Manager_15,Supplier_5,Brand E,Corporate,Medium,Delivered,Silver,Website,977.24,59.53,560.47,455.88,324.55,889.29,617.74,321.83,203.29,607.99,957.81,898.81,667.53,757.54,188.74,724.36,639.66,339.65,351.82,213.37
138,CUST1138,EMP158,ORD5138,2025-08-13,North,Kolkata,IT,Electronics,Laptop,16980.02,18217.19,62,25365.88,11.92,28808.58,56720.35,17.6,25,3.0,Female,Cancelled,Net Banking,New,Medium,Mobile App,Master,Permanent,Average,India,Zone B,Manager_18,Supplier_3,Brand D,Small Business,Medium,Delayed,Platinum,Direct,277.76,486.43,927.64,347.03,653.43,307.75,870.33,491.14,757.58,159.79,572.75,411.65,147.73,881.96,148.55,596.95,43.55,561.39,537.91,560.6
129,CUST1129,EMP149,ORD5129,2025-08-13,Central,Bhopal,Marketing,Clothing,Rice,76055.43,14081.27,16,14759.42,30.7,8619.98,68269.75,18.6,45,4.9,Male,Pending,Debit Card,Regular,High,Online,Bachelor,Permanent,Average,India,Zone B,Manager_9,Supplier_9,Brand A,Corporate,Medium,Delivered,Gold,Referral,357.72,426.15,641.12,873.82,152.81,598.19,20.19,299.99,895.45,450.62,523.16,779.1,881.65,963.16,330.33,571.71,752.05,62.67,578.47,488.78
238,CUST1238,EMP178,ORD5238,2025-08-14,North,Jaipur,HR,Clothing,Phone,56489.81,16432.32,91,39124.33,12.6,8394.38,177843.39,1.9,40,3.1,Female,Cancelled,Debit Card,New,Critical,Mobile App,PhD,Part-time,Excellent,India,Zone A,Manager_18,Supplier_13,Brand D,Consumer,High,Delayed,Silver,Referral,429.55,394.6,262.81,449.48,639.39,218.44,704.78,26.03,975.83,30.48,505.77,302.4,733.74,335.92,522.79,297.15,77.89,620.3,703.03,82.38
493,CUST1493,EMP113,ORD5493,2025-08-15,East,Bhopal,Operations,Furniture,Rice,27985.61,4826.56,9,32639.44,8.34,62548.99,88754.77,11.8,39,4.0,Other,Returned,UPI,Regular,Critical,Mobile App,Master,Part-time,Average,India,Zone A,Manager_13,Supplier_13,Brand B,Small Business,Medium,Delivered,Gold,Advertisement,71.71,596.23,344.87,376.99,29.04,808.93,250.57,130.62,895.93,966.43,671.77,931.16,50.65,438.84,271.52,432.0,426.46,935.57,972.62,652.87
211,CUST1211,EMP151,ORD5211,2025-08-15,West,Bengaluru,Marketing,Electronics,Rice,46413.83,-1433.77,79,35014.53,6.5,9677.76,150928.23,18.0,43,1.6,Male,Cancelled,UPI,New,Critical,Mobile App,Diploma,Part-time,Average,India,Zone C,Manager_11,Supplier_1,Brand C,Small Business,Medium,Cancelled,Basic,Referral,973.94,201.7,551.83,602.15,356.25,888.74,609.52,731.08,376.99,903.31,800.41,989.72,608.41,486.61,979.72,809.44,555.72,693.68,797.46,571.03
492,CUST1492,EMP112,ORD5492,2025-08-17,North,Pune,HR,Electronics,Laptop,31857.13,1110.01,98,9830.95,29.44,4973.39,45637.38,11.1,33,2.5,Male,Pending,Debit Card,Regular,Critical,Mobile App,Bachelor,Permanent,Average,India,Zone A,Manager_12,Supplier_12,Brand E,Consumer,High,Cancelled,Gold,Advertisement,998.7,863.87,266.55,515.74,529.56,715.48,932.28,195.83,879.33,682.23,774.72,474.65,55.38,13.98,777.58,87.64,421.8,860.6,291.28,695.51
233,CUST1233,EMP173,ORD5233,2025-08-18,North,Bengaluru,Operations,Beauty,Chair,75584.81,7887.88,20,28106.66,20.95,22907.12,109033.51,10.4,37,1.2,Female,Returned,Net Banking,Premium,Critical,Online,Bachelor,Permanent,Good,India,Zone C,Manager_13,Supplier_8,Brand B,Consumer,Medium,In Transit,Platinum,Referral,648.5,411.04,726.74,612.85,636.35,334.26,999.46,939.2,104.01,976.59,669.89,854.67,373.62,490.2,189.24,951.55,601.13,837.82,686.89,983.97
437,CUST1437,EMP137,ORD5437,2025-08-18,East,Delhi,Operations,Furniture,Laptop,90653.56,1481.8,40,36721.88,36.32,59613.26,168603.24,1.7,59,3.1,Male,Returned,Credit Card,New,Low,Online,Master,Part-time,Average,India,Zone D,Manager_17,Supplier_2,Brand E,Small Business,High,Delivered,Platinum,Social Media,194.05,516.65,501.7,146.38,363.88,399.4,622.2,444.16,123.76,375.96,114.65,842.28,266.47,685.68,997.24,306.0,530.22,224.3,557.5,529.46
127,CUST1127,EMP147,ORD5127,2025-08-19,West,Mumbai,Operations,Furniture,Watch,45287.27,12814.07,58,14696.57,31.21,32435.29,23257.07,9.9,22,1.7,Other,Pending,UPI,Regular,High,Store,PhD,Part-time,Excellent,India,Zone B,Manager_7,Supplier_7,Brand E,Consumer,Low,Cancelled,Gold,Referral,206.84,89.25,827.68,304.18,134.87,327.1,414.85,596.33,390.56,813.75,587.77,361.25,662.25,731.13,25.44,219.07,45.26,749.5,241.37,817.45
90,CUST1090,EMP110,ORD5090,2025-08-19,East,Bengaluru,IT,Furniture,Rice,75110.15,8330.96,95,11414.39,35.78,44559.71,78425.97,12.4,32,4.5,Other,Returned,UPI,New,Critical,Mobile App,Bachelor,Contract,Average,India,Zone D,Manager_10,Supplier_15,Brand C,Small Business,High,Cancelled,Platinum,Advertisement,242.33,186.81,947.65,164.22,651.97,49.77,562.67,364.37,472.26,612.05,889.07,920.74,471.91,733.31,64.99,631.5,346.64,64.51,788.96,826.68
113,CUST1113,EMP133,ORD5113,2025-08-19,West,Pune,IT,Clothing,Table,80898.25,4790.15,58,28466.4,19.56,48693.6,118632.18,12.4,31,2.1,Male,Pending,Debit Card,New,High,Mobile App,PhD,Permanent,Poor,India,Zone C,Manager_13,Supplier_8,Brand A,Small Business,Low,Delayed,Basic,Direct,60.45,591.67,3.51,861.36,348.1,347.74,881.19,130.44,505.34,631.93,317.09,554.84,886.93,902.45,677.14,741.24,385.42,124.9,818.24,79.99
498,CUST1498,EMP118,ORD5498,2025-08-21,East,Bhopal,Sales,Beauty,Laptop,64460.48,15898.82,18,3144.26,5.51,60388.02,179708.39,12.1,54,1.3,Female,Returned,Credit Card,Regular,Low,Online,Diploma,Contract,Excellent,India,Zone A,Manager_18,Supplier_3,Brand D,Small Business,Medium,Delayed,Silver,Social Media,654.93,552.75,121.56,848.74,554.58,257.57,747.89,933.01,322.36,952.77,243.82,168.6,489.59,465.09,568.36,530.64,223.69,709.74,900.88,586.28
142,CUST1142,EMP162,ORD5142,2025-08-21,North,Indore,HR,Electronics,Skincare,94691.12,8898.81,61,22835.4,33.3,47180.91,138020.82,12.3,23,2.1,Male,Pending,UPI,Regular,Critical,Online,PhD,Contract,Good,India,Zone B,Manager_2,Supplier_7,Brand E,Corporate,Low,Delivered,Basic,Advertisement,749.53,613.12,42.27,802.93,223.5,257.01,471.77,348.87,841.03,946.79,513.29,921.29,131.26,361.81,483.65,931.58,744.08,409.38,575.77,440.28
